title,description,url,text_clean
Tokyo Olympics: Richarlison's first-half hat-trick helps Brazil beat Germany 4-2 - highlights,Watch highlights as Richarlison scores a first-half hat-trick to help Brazil beat Germany 4-2 in their opening match at Tokyo 2020.,https://www.bbc.co.uk/sport/av/57932270,"['tokyo', 'olympics', 'richarlison', 'helps', 'brazil', 'beat', 'germany', 'highlights', 'richarlison', 'scores', 'help', 'brazil', 'beat', 'germany', 'opening', 'match', 'tokyo']"
AI breakthrough will 'transform' biology,A program has been used to predict the structures of nearly every protein in the human body.,https://www.bbc.co.uk/news/science-environment-57929095,"['ai', 'breakthrough', 'program', 'used', 'predict', 'structures', 'nearly', 'every', 'protein', 'human', 'body']"
"Family of man killed in Doune cherry picker crash awarded £315,000 damages",Mikey McArthur died after the cherry picker he was working on was struck by a coach in Doune in 2018.,https://www.bbc.co.uk/news/uk-scotland-tayside-central-57917241,"['family', 'man', 'killed', 'doune', 'cherry', 'picker', 'crash', 'awarded', 'mcarthur', 'died', 'cherry', 'picker', 'working', 'struck', 'coach', 'doune']"
"Gary Lineker to host new ITV gameshow, Sitting on a Fortune","The MOTD presenter will now also front Sitting on a Fortune, where contestants can win £100,000.",https://www.bbc.co.uk/news/entertainment-arts-57927271,"['gary', 'lineker', 'host', 'new', 'itv', 'gameshow', 'sitting', 'motd', 'presenter', 'also', 'front', 'sitting', 'fortune', 'contestants', 'win']"
2021/07/22 15:00 GMT,The latest five minute news bulletin from BBC World Service.,https://www.bbc.co.uk/programmes/w172xzjmw7bj0gf,"['latest', 'five', 'minute', 'news', 'bulletin', 'bbc', 'world', 'service']"
Ireland v Netherlands: Malahide series vital for World Cup qualifiers,Ireland bowler Lara Maritz says the four-game T20 series against the Netherlands next week is perfect preparation for the World Cup qualifiers.,https://www.bbc.co.uk/sport/cricket/57932120,"['ireland', 'v', 'netherlands', 'malahide', 'series', 'vital', 'world', 'cup', 'bowler', 'lara', 'maritz', 'says', 'series', 'netherlands', 'next', 'week', 'perfect', 'preparation', 'world', 'cup', 'qualifiers']"
Nicholas Watt: Man denies public order breach in BBC reporter chase,Footage showed demonstrators confronting Newsnight's political editor Nicholas Watt.,https://www.bbc.co.uk/news/uk-england-london-57933860,"['nicholas', 'watt', 'man', 'denies', 'public', 'order', 'breach', 'bbc', 'reporter', 'showed', 'demonstrators', 'confronting', 'newsnight', 'political', 'editor', 'nicholas', 'watt']"
California sues Activision Blizzard over alleged harassment,One of the world's largest gaming companies is accused of endemic discrimination and harassment.,https://www.bbc.co.uk/news/technology-57929543,"['california', 'sues', 'activision', 'blizzard', 'alleged', 'world', 'largest', 'gaming', 'companies', 'accused', 'endemic', 'discrimination', 'harassment']"
Gracie Pearse: Tottenham sign defender from Crystal Palace,Women's Super League club Tottenham Hotspur sign 18-year-old defender Gracie Pearse from Championship outfit Crystal Palace.,https://www.bbc.co.uk/sport/football/57930637,"['gracie', 'pearse', 'tottenham', 'sign', 'defender', 'crystal', 'super', 'league', 'club', 'tottenham', 'hotspur', 'sign', 'defender', 'gracie', 'pearse', 'championship', 'outfit', 'crystal', 'palace']"
"Inflation spike temporary, says BoE deputy governor","The recent pick up in price rises is not expected to last, says Bank of England deputy Ben Broadbent.",https://www.bbc.co.uk/news/business-57922199,"['inflation', 'spike', 'temporary', 'says', 'boe', 'deputy', 'recent', 'pick', 'price', 'rises', 'expected', 'last', 'says', 'bank', 'england', 'deputy', 'ben', 'broadbent']"
UK tech giant founder to fight extradition ruling,"Lawyers for Autonomy's founder, Mike Lynch, say US authorities should not be allowed to try him for fraud.",https://www.bbc.co.uk/news/business-57933718,"['uk', 'tech', 'giant', 'founder', 'fight', 'extradition', 'autonomy', 'founder', 'mike', 'lynch', 'say', 'us', 'authorities', 'allowed', 'try', 'fraud']"
British Grand Prix: F1 teams could face penalties if they visit race stewards without an invitation,Formula 1 teams are warned they could face penalties if they visit race stewards without an invitation.,https://www.bbc.co.uk/sport/formula1/57933378,"['british', 'grand', 'prix', 'teams', 'could', 'face', 'penalties', 'visit', 'race', 'stewards', 'without', 'teams', 'warned', 'could', 'face', 'penalties', 'visit', 'race', 'stewards', 'without', 'invitation']"
British and Irish Lions 2021: Key head to heads for South Africa Test and readers' XV,"BBC Sport reveals its readers' XV, which exposes some key head-to-head battles for Saturday's South Africa Test.",https://www.bbc.co.uk/sport/rugby-union/57930557,"['british', 'irish', 'lions', 'key', 'head', 'heads', 'south', 'africa', 'test', 'readers', 'sport', 'reveals', 'readers', 'xv', 'exposes', 'key', 'battles', 'saturday', 'south', 'africa', 'test']"
Emile Smith Rowe: Arsenal midfielder signs new long-term contract,Arsenal midfielder Emile Smith Rowe commits his future to the club by signing a new long-term contract.,https://www.bbc.co.uk/sport/football/57933678,"['emile', 'smith', 'rowe', 'arsenal', 'midfielder', 'signs', 'new', 'midfielder', 'emile', 'smith', 'rowe', 'commits', 'future', 'club', 'signing', 'new', 'contract']"
US border agents seize 15 giant snails,The giant African land snail is known to destroy local ecosystems and can cause meningitis in humans.,https://www.bbc.co.uk/news/world-us-canada-57932026,"['us', 'border', 'agents', 'seize', 'giant', 'giant', 'african', 'land', 'snail', 'known', 'destroy', 'local', 'ecosystems', 'cause', 'meningitis', 'humans']"
Covid-19: Theatre and concert hall decision in NI delayed,The NI Executive has agreed to relax some Covid restrictions including numbers who can meet outdoors.,https://www.bbc.co.uk/news/uk-northern-ireland-57922396,"['theatre', 'concert', 'hall', 'decision', 'ni', 'ni', 'executive', 'agreed', 'relax', 'covid', 'restrictions', 'including', 'numbers', 'meet', 'outdoors']"
China floods: a Zhengzhou resident's story,"The Chinese authorities have moved nearly 400,000 people to safer ground in Henan province following deadly floods; we hear what happened to one resident of the city of Zhengzhou. Also: on the tenth anniversary of the mass shooting at Utøya in Norway, we'll s…",https://www.bbc.co.uk/programmes/w172xv56fnkzr8s,"['china', 'floods', 'zhengzhou', 'resident', 'chinese', 'authorities', 'moved', 'nearly', 'people', 'safer', 'ground', 'henan', 'province', 'following', 'deadly', 'floods', 'hear', 'happened', 'one', 'resident', 'city', 'zhengzhou', 'also', 'tenth', 'anniversary', 'mass', 'shooting', 'utøya', 'norway']"
Malakai Watts death: Mum Chelsea Cuthbertson jailed for manslaughter,Chelsea Cuthbertson is jailed for nine years for the manslaughter of her baby Malakai Watts.,https://www.bbc.co.uk/news/uk-england-hampshire-57915676,"['malakai', 'watts', 'death', 'mum', 'chelsea', 'cuthbertson', 'jailed', 'cuthbertson', 'jailed', 'nine', 'years', 'manslaughter', 'baby', 'malakai', 'watts']"
Covid vaccines: Why a giant plastic bag shortage is slowing the rollout,"A look at the critical vaccine components in short supply, as a new global marketplace is launched to tackle bottlenecks.",https://www.bbc.co.uk/news/health-57024322,"['covid', 'vaccines', 'giant', 'plastic', 'bag', 'shortage', 'slowing', 'look', 'critical', 'vaccine', 'components', 'short', 'supply', 'new', 'global', 'marketplace', 'launched', 'tackle', 'bottlenecks']"
Face palm: When the emoji you want doesn't exist,"There are about 3,000 emojis to choose from but what happens when the one you want isn't there?",https://www.bbc.co.uk/news/technology-57848226,"['face', 'palm', 'emoji', 'want', 'emojis', 'choose', 'happens', 'one', 'want']"
Ethiopia's Tigray crisis: What's stopping aid getting in?,A renewed surge in fighting has made it ever more difficult for aid to reach areas in desperate need.,https://www.bbc.co.uk/news/57929853,"['ethiopia', 'tigray', 'crisis', 'stopping', 'aid', 'getting', 'renewed', 'surge', 'fighting', 'made', 'ever', 'difficult', 'aid', 'reach', 'areas', 'desperate', 'need']"
Olympics: Munich victims honoured for first time at opening ceremony,"Nearly 50 years after 11 Israeli athletes were killed, a moment's silence is marked in Tokyo.",https://www.bbc.co.uk/news/world-asia-57924111,"['olympics', 'munich', 'victims', 'honoured', 'first', 'time', 'opening', 'years', 'israeli', 'athletes', 'killed', 'moment', 'silence', 'marked', 'tokyo']"
2021/07/23 23:00 GMT,The latest five minute news bulletin from BBC World Service.,https://www.bbc.co.uk/programmes/w172xzjmw7bmwbk,"['latest', 'five', 'minute', 'news', 'bulletin', 'bbc', 'world', 'service']"
1991 reforms: The year that transformed India,The BBC looks back at the pivotal moment when India's economy changed forever.,https://www.bbc.co.uk/news/av/world-asia-india-57939341,"['reforms', 'year', 'transformed', 'bbc', 'looks', 'back', 'pivotal', 'moment', 'india', 'economy', 'changed', 'forever']"
Tennis star Osaka lights flame to get delayed Olympics underway in Tokyo,"The long delayed Tokyo 2020 Olympics are finally underway - in a near deserted stadium; Haiti's assassinated president Jovenel Moïse is laid to rest...
and why sales of foam clogs are soaring -- and dividing opinion among fashionistas.",https://www.bbc.co.uk/programmes/p09q9bv9,"['tennis', 'star', 'osaka', 'lights', 'flame', 'get', 'delayed', 'olympics', 'underway', 'long', 'delayed', 'tokyo', 'olympics', 'finally', 'underway', 'near', 'deserted', 'stadium', 'haiti', 'assassinated', 'president', 'jovenel', 'moïse', 'laid', 'rest', 'sales', 'foam', 'clogs', 'soaring', 'dividing', 'opinion', 'among', 'fashionistas']"
Scarborough hotel owner couple helping homeless people,Jess and Andrew Waggitt opened their doors to vulnerable people during the pandemic and continue to do so.,https://www.bbc.co.uk/news/av/uk-57916769,"['scarborough', 'hotel', 'owner', 'couple', 'helping', 'homeless', 'andrew', 'waggitt', 'opened', 'doors', 'vulnerable', 'people', 'pandemic', 'continue']"
Week in pictures: 17-23 July 2021,A selection of powerful images taken around the world this week.,https://www.bbc.co.uk/news/in-pictures-57932538,"['week', 'pictures', 'july', 'selection', 'powerful', 'images', 'taken', 'around', 'world', 'week']"
Tips from the Netherlands on how to build a nation of cyclists,Some tips from the Dutch Cycling Embassy on how to make bikes the easiest and safest way to travel.,https://www.bbc.co.uk/news/av/world-europe-57944428,"['tips', 'netherlands', 'build', 'nation', 'tips', 'dutch', 'cycling', 'embassy', 'make', 'bikes', 'easiest', 'safest', 'way', 'travel']"
DRC volcano: Reuniting children with families after the eruption,"Two months after a volcano erupted near the city of Goma in the Democratic Republic of Congo, aid organisations are still trying to reunite children separated from their families.",https://www.bbc.co.uk/news/av/world-africa-57947193,"['drc', 'volcano', 'reuniting', 'children', 'families', 'months', 'volcano', 'erupted', 'near', 'city', 'goma', 'democratic', 'republic', 'congo', 'aid', 'organisations', 'still', 'trying', 'reunite', 'children', 'separated', 'families']"
'People have never seen anything like this before',Live-streamed footage of a family of blue tits has had more than 41m views online.,https://www.bbc.co.uk/news/av/uk-england-leicestershire-57836610,"['never', 'seen', 'anything', 'like', 'footage', 'family', 'blue', 'tits', 'views', 'online']"
China imposes sanctions on US officials,The sanctions are in response to recent US sanctions on Chinese officials in Hong Kong.,https://www.bbc.co.uk/news/world-asia-china-57950720,"['china', 'imposes', 'sanctions', 'us', 'sanctions', 'response', 'recent', 'us', 'sanctions', 'chinese', 'officials', 'hong', 'kong']"
The Hundred - Birmingham Phoenix v London Spirit: Plays of the day,Watch the best moments of the women's and men's Hundred matches at Edgbaston as Birmingham Phoenix hosted London Spirit.,https://www.bbc.co.uk/sport/av/cricket/57949632,"['hundred', 'birmingham', 'phoenix', 'v', 'london', 'spirit', 'plays', 'best', 'moments', 'women', 'men', 'hundred', 'matches', 'edgbaston', 'birmingham', 'phoenix', 'hosted', 'london', 'spirit']"
Newspaper headlines: Pingdemic 'to last weeks' and healthy 'rewards' planned,Several of Saturday's papers also carry images of the opening ceremony of the Tokyo Olympic Games.,https://www.bbc.co.uk/news/blogs-the-papers-57950840,"['newspaper', 'headlines', 'pingdemic', 'last', 'weeks', 'healthy', 'saturday', 'papers', 'also', 'carry', 'images', 'opening', 'ceremony', 'tokyo', 'olympic', 'games']"
2021 World Matchplay: Michael van Gerwen to meet Peter Wright in semi-final,Three-times world champion Michael van Gerwen beats Nathan Aspinall to set up a semi-final clash with Peter Wright at the 2021 World Matchplay in Blackpool.,https://www.bbc.co.uk/sport/darts/57950753,"['world', 'matchplay', 'michael', 'van', 'gerwen', 'meet', 'peter', 'wright', 'world', 'champion', 'michael', 'van', 'gerwen', 'beats', 'nathan', 'aspinall', 'set', 'clash', 'peter', 'wright', 'world', 'matchplay', 'blackpool']"
Covid: The holiday makers having to self-isolate abroad,Some holidaymakers who tested positive for Covid while abroad are having to stay and self-isolate.,https://www.bbc.co.uk/news/business-57946480,"['covid', 'holiday', 'makers', 'holidaymakers', 'tested', 'positive', 'covid', 'abroad', 'stay']"
British and Irish Lions 2021: Emotionally-charged South Africa pose huge challenge,The British and Irish Lions prepare to face a South Africa side driven to provide hope for their country.,https://www.bbc.co.uk/sport/rugby-union/57947839,"['british', 'irish', 'lions', 'south', 'africa', 'pose', 'huge', 'british', 'irish', 'lions', 'prepare', 'face', 'south', 'africa', 'side', 'driven', 'provide', 'hope', 'country']"
"Transfer rumours: Haaland, Lukaku, Grealish, Kane, Pogba, Mbappe, Camavinga","Chelsea set for Erling Braut Haaland bid, Inter make Romelu Lukaku demands, Manchester City reach Jack Grealish agreement, plus more.",https://www.bbc.co.uk/sport/57947165,"['transfer', 'rumours', 'haaland', 'lukaku', 'grealish', 'kane', 'pogba', 'mbappe', 'set', 'erling', 'braut', 'haaland', 'bid', 'inter', 'make', 'romelu', 'lukaku', 'demands', 'manchester', 'city', 'reach', 'jack', 'grealish', 'agreement', 'plus']"
